title,pdf_url,has_compute,has_energy,has_carbon,compute_matches,energy_matches,carbon_matches
Exactly Tight Information-theoretic Generalization Bounds via Binary Jensen-Shannon Divergence,https://raw.githubusercontent.com/mlresearch/v267/main/assets/dong25e/dong25e.pdf,True,False,False,V100,,
ConText: Driving In-context Learning for Text Removal and Segmentation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25dg/zhang25dg.pdf,True,False,False,A100; training\s+time; FLOPs,,
Perception in Reflection,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wei25r/wei25r.pdf,True,False,True,A100,,LCA
NMA-tune: Generating Highly Designable and Dynamics Aware Protein Backbones,https://raw.githubusercontent.com/mlresearch/v267/main/assets/komorowska25a/komorowska25a.pdf,True,True,True,A100,PUE,LCA
LangTime: A Language-Guided Unified Model for Time Series Forecasting with Proximal Policy Optimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/niu25e/niu25e.pdf,True,True,True,A100,power\s+consumption,CO2
Protein Structure Tokenization: Benchmarking and New Recipe,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yuan25i/yuan25i.pdf,True,False,False,A100; compute\s+budget; GPU\s+memory,,
SEFE: Superficial and Essential Forgetting Eliminator for Multimodal Continual Instruction Tuning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25n/chen25n.pdf,False,False,True,,,LCA
The Surprising Effectiveness of Test-Time Training for Few-Shot Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/akyurek25a/akyurek25a.pdf,True,False,False,A100,,
TuCo: Measuring the Contribution of Fine-Tuning to Individual Responses of LLMs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/nuti25a/nuti25a.pdf,True,False,True,GPU\s+memory,,LCA
Flow Matching for Few-Trial Neural Adaptation with Stable Latent Dynamics,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25cf/wang25cf.pdf,True,False,False,RTX\s?\d{4}; training\s+time,,
Identifying Metric Structures of Deep Latent Variable Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/syrota25a/syrota25a.pdf,False,False,False,,,
How Contaminated Is Your Benchmark? Measuring Dataset Leakage in Large Language Models with Kernel Divergence,https://raw.githubusercontent.com/mlresearch/v267/main/assets/choi25b/choi25b.pdf,False,False,False,,,
Efficient Core-set Selection for Deep Learning Through Squared Loss Minimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25q/chen25q.pdf,True,False,True,training\s+time,,LCA
Cache Me If You Must: Adaptive Key-Value Quantization for Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/shutova25a/shutova25a.pdf,True,False,False,A100; compute\s+budget; GPU\s+memory,,
ZipAR: Parallel Autoregressive Image Generation through Spatial Locality,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25b/he25b.pdf,True,False,True,A100,,carbon\s+emission
Separating Knowledge and Perception with Procedural Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/rodriguez-munoz25a/rodriguez-munoz25a.pdf,True,False,False,GPU[\s\-]?hours?; H100; V100,,
Generalizable Multi-Camera 3D Object Detection from a Single Source via Fourier Cross-View Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhao25l/zhao25l.pdf,True,False,True,training\s+time; GPU\s+memory,,LCA
Can Compressed LLMs Truly Act? An Empirical Evaluation of Agentic Capabilities in LLM Compression,https://raw.githubusercontent.com/mlresearch/v267/main/assets/dong25k/dong25k.pdf,False,True,True,,energy\s+consumption; energy\s+cost; zeus,sustainable\s+AI
Self-supervised Masked Graph Autoencoder via Structure-aware Curriculum,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ct/li25ct.pdf,True,False,False,RTX\s?\d{4}; training\s+time,,
VideoJAM: Joint Appearance-Motion Representations for Enhanced Motion Generation in Video Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chefer25a/chefer25a.pdf,True,True,False,A100,PUE,
Offline-to-Online Reinforcement Learning with Classifier-Free Diffusion Generation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25v/huang25v.pdf,True,False,False,RTX\s?\d{4}; training\s+time; GPU\s+memory,,
On Explaining Equivariant Graph Networks via Improved Relevance Propagation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ling25a/ling25a.pdf,True,False,False,A6000; training\s+time,,
SparseLoRA: Accelerating LLM Fine-Tuning with Contextual Sparsity,https://raw.githubusercontent.com/mlresearch/v267/main/assets/khaki25a/khaki25a.pdf,True,False,False,A100; A6000; training\s+time; wall[\s\-]?clock; FLOPs,,
ZeroFlow: Overcoming Catastrophic Forgetting is Easier than You Think,https://raw.githubusercontent.com/mlresearch/v267/main/assets/feng25j/feng25j.pdf,False,False,False,,,
Tight and Fast Bounds for Multi-Label Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25dd/zhang25dd.pdf,False,False,False,,,
Risk-Sensitive Theory of Mind: Coordinating with Agents of Unknown Bias using Cumulative Prospect Theory,https://raw.githubusercontent.com/mlresearch/v267/main/assets/smith25b/smith25b.pdf,False,True,False,,kWh,
Ab Initio Nonparametric Variable Selection for Scalable Symbolic Regression with Large $p$,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ye25f/ye25f.pdf,True,False,True,training\s+time; wall[\s\-]?clock,,LCA
Laplace Transform Based Low-Complexity Learning of Continuous Markov Semigroups,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kostic25a/kostic25a.pdf,False,False,False,,,
IRBridge: Solving Image Restoration Bridge with Pre-trained Generative Diffusion Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25as/wang25as.pdf,True,False,False,RTX\s?\d{4}; GPU\s+memory,,
GPEN: Global Position Encoding Network for Enhanced Subgraph Representation Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wu25l/wu25l.pdf,False,False,False,,,
Privacy-Shielded Image Compression: Defending Against Exploitation from Vision-Language Pretrained Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/shen25k/shen25k.pdf,False,False,False,,,
Vision Graph Prompting via Semantic Low-Rank Decomposition,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ai25b/ai25b.pdf,True,False,False,FLOPs; GPU\s+memory,,
SANA 1.5: Efficient Scaling of Training-Time and Inference-Time Compute in Linear Diffusion Transformer,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25b/xie25b.pdf,True,False,False,A100; RTX\s?\d{4}; training\s+time; compute\s+budget; FLOPs; GPU\s+memory,,
A Unified Framework for Generalization Error Analysis of Learning with Arbitrary Discrete Weak Features,https://raw.githubusercontent.com/mlresearch/v267/main/assets/sugiyama25a/sugiyama25a.pdf,False,False,True,,,LCA
Feature-Mapping Topology Optimization with Neural Heaviside Signed Distance Functions,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kolomeitsev25a/kolomeitsev25a.pdf,False,False,False,,,
OW-VAP: Visual Attribute Parsing for Open World Object Detection,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xi25b/xi25b.pdf,True,False,True,V100,,LCA
Sample Complexity of Branch-length Estimation by Maximum Likelihood,https://raw.githubusercontent.com/mlresearch/v267/main/assets/clancy25a/clancy25a.pdf,False,True,False,,MWh; PUE,
Harmonizing Geometry and Uncertainty: Diffusion with Hyperspheres,https://raw.githubusercontent.com/mlresearch/v267/main/assets/dosi25a/dosi25a.pdf,True,False,False,A100,,
Position: Spectral GNNs Rely Less on Graph Fourier Basis than Conceived,https://raw.githubusercontent.com/mlresearch/v267/main/assets/guo25w/guo25w.pdf,False,False,True,,,LCA
Sparse-pivot: Dynamic correlation clustering for node insertions,https://raw.githubusercontent.com/mlresearch/v267/main/assets/dalirrooyfard25a/dalirrooyfard25a.pdf,False,False,True,,,LCA
BARNN: A Bayesian Autoregressive and Recurrent Neural Network,https://raw.githubusercontent.com/mlresearch/v267/main/assets/coscia25a/coscia25a.pdf,True,False,False,RTX\s?\d{4}; training\s+time,,
MedXpertQA: Benchmarking Expert-Level Medical Reasoning and Understanding,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zuo25a/zuo25a.pdf,False,False,False,,,
Position: You Can’t Manufacture a NeRF,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kimmel25a/kimmel25a.pdf,False,True,True,,MWh,LCA
Approximate Differential Privacy of the $\ell_2$ Mechanism,https://raw.githubusercontent.com/mlresearch/v267/main/assets/joseph25a/joseph25a.pdf,False,False,False,,,
Collapse or Thrive: Perils and Promises of Synthetic Data in a Self-Generating World,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kazdan25a/kazdan25a.pdf,True,False,True,compute\s+budget,,LCA
FrameBridge: Improving Image-to-Video Generation with Bridge Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25q/wang25q.pdf,False,True,False,,PUE,
SafeMap: Robust HD Map Construction from Incomplete Observations,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hao25b/hao25b.pdf,True,False,False,RTX\s?\d{4}; GPU\s+memory,,
PISA Experiments: Exploring Physics Post-Training for Video Diffusion Models by Watching Stuff Drop,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bu/li25bu.pdf,True,False,False,A100,,
PEAKS: Selecting Key Training Examples Incrementally via Prediction Error Anchored by Kernel Similarity,https://raw.githubusercontent.com/mlresearch/v267/main/assets/gurbuz25a/gurbuz25a.pdf,True,True,True,training\s+time,energy\s+consumption,LCA; environmental\s+impact
Momentum-Driven Adaptivity: Towards Tuning-Free Asynchronous Federated Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yan25f/yan25f.pdf,False,False,False,,,
Text-to-CAD Generation Through Infusing Visual Feedback in Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25eg/wang25eg.pdf,True,False,True,A6000,,LCA
Demystifying Cost-Efficiency in LLM Serving over Heterogeneous GPUs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jiang25c/jiang25c.pdf,True,True,False,A100; H100; A6000; A40; L40; RTX\s?\d{4}; FLOPs; GPU\s+memory,energy\s+efficiency,
Discrete Neural Algorithmic Reasoning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/rodionov25a/rodionov25a.pdf,True,False,False,A100,,
Epsilon-VAE: Denoising as Visual Decoding,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhao25w/zhao25w.pdf,True,True,False,H100; TPU[\s\-]?v\d; training\s+time,PUE,
Determining Layer-wise Sparsity for Large Language Models Through a Theoretical Perspective,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25ax/huang25ax.pdf,True,False,False,A100; RTX\s?\d{4},,
Provable In-Context Vector Arithmetic via Retrieving Task Concepts,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bu25a/bu25a.pdf,False,False,True,,,LCA
FIC-TSC: Learning Time Series Classification with Fisher Information Constraint,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25cq/chen25cq.pdf,True,False,False,A100,,
Fusing Reward and Dueling Feedback in Stochastic Bandits,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25eh/wang25eh.pdf,False,False,False,,,
Overcoming Multi-step Complexity in Multimodal Theory-of-Mind Reasoning: A Scalable Bayesian Planner,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25bk/zhang25bk.pdf,True,False,True,A100; H100; GPU\s+memory,,LCA
SPEX: Scaling Feature Interaction Explanations for LLMs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kang25a/kang25a.pdf,True,False,False,A100; L40,,
Temporal Misalignment in ANN-SNN Conversion and its Mitigation via Probabilistic Spiking Neurons,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bojkovic25a/bojkovic25a.pdf,True,True,False,A100; RTX\s?\d{4},energy\s+consumption; energy\s+cost; energy\s+efficiency,
Inverse Problem Sampling in Latent Space Using Sequential Monte Carlo,https://raw.githubusercontent.com/mlresearch/v267/main/assets/achituve25a/achituve25a.pdf,True,False,False,A100,,
Sounding that Object: Interactive Object-Aware Image to Audio Generation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ai/li25ai.pdf,False,False,False,,,
In-Context Reinforcement Learning From Suboptimal Historical Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/dong25d/dong25d.pdf,True,False,False,A6000,,
Demystifying Singular Defects in Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25es/wang25es.pdf,True,False,False,H100,,
Multi-Armed Bandits with Interference: Bridging Causal Inference and Adversarial Bandits,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jia25b/jia25b.pdf,False,False,False,,,
Logarithmic Regret for Online KL-Regularized Reinforcement Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhao25ac/zhao25ac.pdf,False,False,False,,,
Premise-Augmented Reasoning Chains Improve Error Identification in Math reasoning with LLMs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/mukherjee25a/mukherjee25a.pdf,False,False,False,,,
"LapSum - One Method to Differentiate Them All: Ranking, Sorting and Top-k Selection",https://raw.githubusercontent.com/mlresearch/v267/main/assets/struski25a/struski25a.pdf,False,False,False,,,
The Canary’s Echo: Auditing Privacy Risks of LLM-Generated Synthetic Text,https://raw.githubusercontent.com/mlresearch/v267/main/assets/meeus25a/meeus25a.pdf,True,True,False,V100,kWh,
video-SALMONN-o1: Reasoning-enhanced Audio-visual Large Language Model,https://raw.githubusercontent.com/mlresearch/v267/main/assets/sun25x/sun25x.pdf,True,False,False,A100; training\s+time,,
A Tale of Two Structures: Do LLMs Capture the Fractal Complexity of Language?,https://raw.githubusercontent.com/mlresearch/v267/main/assets/alabdulmohsin25a/alabdulmohsin25a.pdf,False,False,False,,,
Understanding Synthetic Context Extension via Retrieval Heads,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhao25ad/zhao25ad.pdf,True,False,False,H100,,
LLMScan: Causal Scan for LLM Misbehavior Detection,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25al/zhang25al.pdf,True,False,False,A100,,
Hgformer: Hyperbolic Graph Transformer for Collaborative Filtering,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25o/yang25o.pdf,False,False,False,,,
On-Device Collaborative Language Modeling via a Mixture of Generalists and Specialists,https://raw.githubusercontent.com/mlresearch/v267/main/assets/fan25h/fan25h.pdf,True,False,False,A100; FLOPs,,
History-Guided Video Diffusion,https://raw.githubusercontent.com/mlresearch/v267/main/assets/song25b/song25b.pdf,True,True,False,H100; RTX\s?\d{4}; training\s+time; FLOPs,PUE,
Scaling Laws for Forgetting during Finetuning with Pretraining Data Injection,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bethune25a/bethune25a.pdf,True,False,False,GPU[\s\-]?hours?; A100; FLOPs; pretraining\s+cost,,
Kona: An Efficient Privacy-Preservation Framework for KNN Classification by Communication Optimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lin25o/lin25o.pdf,False,False,False,,,
